rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__tol,params,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score
1,0.9815321413687936,0.00027589054490702986,0.9815671743656061,0.0002576604621755679,9.000647401809692,0.2675471364887026,0.06464848518371583,0.0054588195092051825,10,1e-05,"{'model__C': 10, 'model__tol': 1e-05}",0.9815460991962022,0.9815973966401397,0.9817934225044166,0.9815458665301403,0.9812573128085889,0.9814461932629729,0.9818758725636425,0.9812297224604509,0.9811879997711181,0.9820166929343274
1,0.9815321413687936,0.00027589054490702986,0.9815671743656061,0.0002576604621755679,8.909934473037719,0.2565532036125722,0.06240944862365723,0.002090249180974059,10,0.0001,"{'model__C': 10, 'model__tol': 0.0001}",0.9815460991962022,0.9815973966401397,0.9817934225044166,0.9815458665301403,0.9812573128085889,0.9814461932629729,0.9818758725636425,0.9812297224604509,0.9811879997711181,0.9820166929343274
1,0.9815321413687936,0.00027589054490702986,0.9815671743656061,0.0002576604621755679,8.321364498138427,1.341863357298385,0.058474254608154294,0.009365633945833238,10,0.001,"{'model__C': 10, 'model__tol': 0.001}",0.9815460991962022,0.9815973966401397,0.9817934225044166,0.9815458665301403,0.9812573128085889,0.9814461932629729,0.9818758725636425,0.9812297224604509,0.9811879997711181,0.9820166929343274
4,0.98151564577211,0.00026100323243050404,0.9815396871840981,0.00025246871833092913,8.857555484771728,0.5615310809872869,0.06411252021789551,0.00569038028099022,1,1e-05,"{'model__C': 1, 'model__tol': 1e-05}",0.9815460878667408,0.981569906012088,0.9817109437746867,0.9814977731070991,0.9812298549306105,0.9814290037343861,0.9818758725636425,0.9812159783636321,0.9812154697248692,0.9819857747032856
4,0.98151564577211,0.00026100323243050404,0.9815396871840981,0.00025246871833092913,8.893201732635498,0.4489164421459932,0.06095199584960938,0.0029736670791009317,1,0.0001,"{'model__C': 1, 'model__tol': 0.0001}",0.9815460878667408,0.981569906012088,0.9817109437746867,0.9814977731070991,0.9812298549306105,0.9814290037343861,0.9818758725636425,0.9812159783636321,0.9812154697248692,0.9819857747032856
4,0.98151564577211,0.00026100323243050404,0.9815396871840981,0.00025246871833092913,8.842717742919922,0.3605984765108517,0.060891580581665036,0.001366964887465825,1,0.001,"{'model__C': 1, 'model__tol': 0.001}",0.9815460878667408,0.981569906012088,0.9817109437746867,0.9814977731070991,0.9812298549306105,0.9814290037343861,0.9818758725636425,0.9812159783636321,0.9812154697248692,0.9819857747032856
7,0.9812297696553927,0.000277222817346499,0.981295729127503,0.00022321618297621226,8.754093885421753,0.5488409565767826,0.06227931976318359,0.002768751054647878,0.1,1e-05,"{'model__C': 0.1, 'model__tol': 1e-05}",0.9812437085773156,0.9812950242741815,0.9814635042418353,0.9812434909397637,0.9809137946123727,0.9812091233840072,0.9816010135287118,0.9810270064664752,0.9809268273167284,0.9817040005730874
7,0.9812297696553927,0.000277222817346499,0.981295729127503,0.00022321618297621226,8.86104941368103,0.5845613043120104,0.05991463661193848,0.0005131606517369251,0.1,0.0001,"{'model__C': 0.1, 'model__tol': 0.0001}",0.9812437085773156,0.9812950242741815,0.9814635042418353,0.9812434909397637,0.9809137946123727,0.9812091233840072,0.9816010135287118,0.9810270064664752,0.9809268273167284,0.9817040005730874
7,0.9812297696553927,0.000277222817346499,0.981295729127503,0.00022321618297621226,8.689432954788208,0.6380258714020909,0.06245145797729492,0.006392127707050216,0.1,0.001,"{'model__C': 0.1, 'model__tol': 0.001}",0.9812437085773156,0.9812950242741815,0.9814635042418353,0.9812434909397637,0.9809137946123727,0.9812091233840072,0.9816010135287118,0.9810270064664752,0.9809268273167284,0.9817040005730874
